vds_id,year,contrib
IMH11C0213,2011,6
IMH11C0214,2011,5.8
IMH11C0215,2011,5.8
IMH11C0216,2011,9.2
IMH11C0217,2011,6.4
IMH11C0218,2011,7.5
IMH11C0219,2011,5.5
IMH11C0220,2011,9.3
IMH11C0221,2011,5.5
IMH11C0222,2011,2.1
IMH11C0223,2011,8.4
IMH11C0224,2011,2.6
IMH11C0227,2011,3
IMH11C0228,2011,3
IMH11C0229,2011,2.5
IMH11D0001,2011,4.8
IMH11D0002,2011,5.3
IMH11D0003,2011,2.1
IMH11D0004,2011,5.5
IMH11D0005,2011,6
IMH11D0006,2011,2.1
IMH11D0007,2011,5.9
IMH11D0032,2011,7.6
IMH11D0033,2011,2.1
IMH11D0034,2011,6.3
IMH11D0035,2011,10.8
IMH11D0036,2011,0.9
IMH11D0038,2011,3.4
IMH11D0039,2011,4.9
IMH11D0040,2011,5.3
IMH11D0042,2011,5.9
IMH11D0043,2011,4.5
IMH11D0044,2011,2.1
IMH11D0045,2011,9.6
IMH11D0046,2011,6.3
IMH11D0048,2011,4.2
IMH11D0049,2011,4.9
IMH11D0050,2011,6.1
IMH11D0051,2011,4.7
IMH11D0052,2011,5.1
IMH11D0054,2011,10.3
IMH11D0055,2011,5.5
IMH11D0056,2011,3
IMH11D0057,2011,5.2
IMH11D0058,2011,15.3
IMH11D0059,2011,3.9
IMH11D0060,2011,5.4
IMH11D0070,2011,3.4
IMH11D0071,2011,5.5
IMH11D0080,2011,4.3
IMH11D0081,2011,3.1
IMH11D0090,2011,4.1
IMH11D0201,2011,3.9
IMH11D0204,2011,3.3
IMH11D0206,2011,6.6
IMH11D0207,2011,4.5
IMH11D0224,2011,4.9
IMH11D0225,2011,5.2
IMH11D0227,2011,7.3
IMH11D0228,2011,4.3
IMH11D0229,2011,4.1
IMH11D0275,2011,3.7
IMH11D0279,2011,5.1
IMH11D0280,2011,3
IMH11D0281,2011,4.9
IMH11D0282,2011,3.9
IMH11D0284,2011,3.1
IMH11D0285,2011,5.5
IMH11D0286,2011,5
IMH11D0288,2011,4.3
IMH11D0289,2011,3.5
IMH11D0290,2011,3.5
IMH11D0291,2011,6.3
IMH11D0293,2011,4.1
IMH11D0295,2011,4.2
IMH11D0296,2011,4.3
IMH11D0297,2011,8.2
IMH11D0300,2011,0.9
IMH11D0301,2011,4.1
IMH11D0302,2011,5
IMH11D0303,2011,4.3
IMH11D0304,2011,3.9
IMH11D0305,2011,3.4
IMH11D0306,2011,4
IMH11D0307,2011,2.1
IMH11D0308,2011,6.4
IMH11D0309,2011,9.3
IMH11D0310,2011,4.5
IMH11D0311,2011,6.3
IMH11D0312,2011,4.5
IMH11D0313,2011,7.6
IMH11D0314,2011,6
IMH11D0315,2011,4.2
IMH11D0317,2011,8.1
IMH11D0318,2011,4.3
IMH11D0319,2011,3.1
IMH11D0331,2011,4.3
IMH11D0332,2011,3.3
IMH11D0333,2011,3.3
IMH11D0335,2011,4.5
IMH11D0336,2011,4.9
IMH11D0337,2011,3.9
IMH11D0338,2011,4.4
IMH11D0340,2011,3.4
IMH11D0341,2011,3.1
IMH11D0342,2011,2.5
IMH11D0343,2011,3.6
IMH11D0344,2011,2.9
IMH12A0001,2012,3.3
IMH12A0003,2012,4.3
IMH12A0005,2012,5.9
IMH12A0007,2012,7.3
IMH12A0009,2012,5.1
IMH12A0010,2012,3.1
IMH12A0030,2012,6.5
IMH12A0032,2012,10.6
IMH12A0033,2012,4.7
IMH12A0034,2012,6.2
IMH12A0035,2012,3
IMH12A0036,2012,5.5
IMH12A0037,2012,3.3
IMH12A0039,2012,7.6
IMH12A0040,2012,7.6
IMH12A0041,2012,6.3
IMH12A0042,2012,1.2
IMH12A0043,2012,6.3
IMH12A0044,2012,5.1
IMH12A0046,2012,6
IMH12A0047,2012,2.1
IMH12A0048,2012,4.4
IMH12A0049,2012,9.2
IMH12A0050,2012,5.9
IMH12A0051,2012,6.1
IMH12A0053,2012,3.7
IMH12A0054,2012,7.5
IMH12A0055,2012,5.2
IMH12A0056,2012,5.5
IMH12A0057,2012,8
IMH12A0058,2012,8
IMH12A0060,2012,3
IMH12A0063,2012,5.8
IMH12A0201,2012,4.9
IMH12A0202,2012,5.1
IMH12A0203,2012,5.3
IMH12A0204,2012,4.5
IMH12A0206,2012,2.1
IMH12A0207,2012,6.7
IMH12A0208,2012,3.1
IMH12A0209,2012,9.7
IMH12A0210,2012,5
IMH12A0211,2012,4.9
IMH12A0212,2012,3.1
IMH12A0260,2012,3.9
IMH12A0261,2012,6.2
IMH12A0263,2012,5.4
IMH12A0265,2012,4.9
IMH12A0266,2012,3.3
IMH12A0267,2012,2.1
IMH12A0268,2012,6.3
IMH12A0269,2012,7.2
IMH12A0270,2012,3.4
IMH12A0274,2012,3.1
IMH12A0276,2012,6.5
IMH12A0277,2012,5.8
IMH12A0280,2012,0.9
IMH12A0281,2012,5.2
IMH12A0282,2012,4.5
IMH12A0283,2012,3.7
IMH12A0284,2012,3.9
IMH12A0285,2012,5
IMH12A0286,2012,3.7
IMH12A0287,2012,5.2
IMH12A0288,2012,4.5
IMH12B0001,2012,5.7
IMH12B0002,2012,7.2
IMH12B0004,2012,4.3
IMH12B0031,2012,5.2
IMH12B0032,2012,6.2
IMH12B0033,2012,5.9
IMH12B0035,2012,3.3
IMH12B0037,2012,3.1
IMH12B0040,2012,4.6
IMH12B0041,2012,6.1
IMH12B0042,2012,6.9
IMH12B0043,2012,4.3
IMH12B0045,2012,6.8
IMH12B0047,2012,5.8
IMH12B0049,2012,12.8
IMH12B0050,2012,8.8
IMH12B0051,2012,4.3
IMH12B0053,2012,7.3
IMH12B0055,2012,2.5
IMH12B0057,2012,5.9
IMH12B0058,2012,5
IMH12B0059,2012,4.3
IMH12B0060,2012,4.1
IMH12B0061,2012,0.9
IMH12B0062,2012,5.3
IMH12B0200,2012,6
IMH12B0201,2012,4.3
IMH12B0202,2012,5.1
IMH12B0203,2012,8
IMH12B0204,2012,5.7
IMH12B0205,2012,4.2
IMH12B0206,2012,3.3
IMH12B0207,2012,3.1
IMH12B0208,2012,4.3
IMH12B0209,2012,5.6
IMH12B0210,2012,6
IMH12B0211,2012,4.2
IMH12B0214,2012,4.3
IMH12B0216,2012,3
IMH12B0217,2012,5.9
IMH12B0219,2012,3.3
IMH12B0220,2012,4.6
IMH12B0221,2012,5.5
IMH12B0222,2012,5.9
IMH12B0223,2012,3.6
IMH12B0224,2012,6.3
IMH12B0225,2012,4
IMH12B0226,2012,3.8
IMH12B0227,2012,4.3
IMH12B0231,2012,4.3
IMH12B0232,2012,4.7
IMH12B0233,2012,5.1
IMH12B0234,2012,2.1
IMH12B0236,2012,4.7
IMH12B0237,2012,4.9
IMH12B0238,2012,3.4
IMH12B0239,2012,3.4
IMH12B0240,2012,3.8
IMH12B0241,2012,2.1
IMH12B0242,2012,5.5
IMH12B0243,2012,2.1
IMH12B0244,2012,5.5
IMH12C0001,2012,6
IMH12C0002,2012,4.5
IMH12C0008,2012,4.3
IMH12C0030,2012,4.8
IMH12C0033,2012,3
IMH12C0034,2012,6.8
IMH12C0035,2012,8.1
IMH12C0036,2012,4.3
IMH12C0037,2012,7.2
IMH12C0038,2012,4.5
IMH12C0040,2012,6.3
IMH12C0044,2012,10.1
IMH12C0046,2012,3.3
IMH12C0047,2012,5.2
IMH12C0049,2012,10.9
IMH12C0050,2012,2.1
IMH12C0051,2012,2.1
IMH12C0052,2012,6.7
IMH12C0054,2012,4.3
IMH12C0055,2012,8.7
IMH12C0058,2012,7.9
IMH12C0059,2012,4.2
IMH12C0080,2012,5.9
IMH12C0200,2012,5.2
IMH12C0202,2012,3.9
IMH12C0203,2012,6.9
IMH12C0204,2012,3.1
IMH12C0205,2012,3.3
IMH12C0206,2012,4.3
IMH12C0207,2012,5.1
IMH12C0209,2012,2.9
IMH12C0210,2012,3.3
IMH12C0211,2012,7.2
IMH12C0212,2012,4.5
IMH12C0213,2012,6
IMH12C0214,2012,6
IMH12C0215,2012,6
IMH12C0216,2012,10.1
IMH12C0217,2012,7.8
IMH12C0218,2012,7.5
IMH12C0219,2012,5.8
IMH12C0220,2012,8.8
IMH12C0221,2012,5.5
IMH12C0222,2012,2.1
IMH12C0223,2012,8.4
IMH12C0224,2012,2.9
IMH12C0227,2012,3
IMH12C0228,2012,3
IMH12C0229,2012,2.9
IMH12C0230,2012,5.5
IMH12D0001,2012,3.8
IMH12D0002,2012,5.3
IMH12D0003,2012,2.1
IMH12D0004,2012,5.9
IMH12D0005,2012,5.3
IMH12D0006,2012,2.2
IMH12D0007,2012,5.9
IMH12D0032,2012,7.9
IMH12D0033,2012,2.1
IMH12D0034,2012,6.6
IMH12D0035,2012,11.2
IMH12D0036,2012,0.9
IMH12D0038,2012,3.8
IMH12D0039,2012,4.9
IMH12D0040,2012,5.3
IMH12D0042,2012,3.9
IMH12D0043,2012,4.5
IMH12D0044,2012,2.1
IMH12D0045,2012,10.4
IMH12D0046,2012,6.4
IMH12D0048,2012,4.2
IMH12D0049,2012,3.9
IMH12D0050,2012,5.1
IMH12D0051,2012,4.6
IMH12D0052,2012,5.3
IMH12D0054,2012,9.5
IMH12D0055,2012,5.5
IMH12D0056,2012,3
IMH12D0057,2012,6.2
IMH12D0058,2012,16.1
IMH12D0059,2012,4.1
IMH12D0060,2012,5.4
IMH12D0070,2012,3.9
IMH12D0071,2012,5.8
IMH12D0080,2012,4.6
IMH12D0081,2012,2.1
IMH12D0090,2012,3.4
IMH12D0201,2012,4.1
IMH12D0204,2012,3.3
IMH12D0206,2012,4.5
IMH12D0207,2012,4.5
IMH12D0224,2012,4.9
IMH12D0225,2012,5.4
IMH12D0227,2012,7.4
IMH12D0228,2012,4.5
IMH12D0229,2012,4.1
IMH12D0275,2012,3.7
IMH12D0279,2012,5.1
IMH12D0280,2012,3
IMH12D0281,2012,5.1
IMH12D0282,2012,4.1
IMH12D0284,2012,2.1
IMH12D0285,2012,5.5
IMH12D0286,2012,5
IMH12D0288,2012,4.5
IMH12D0289,2012,4.2
IMH12D0290,2012,3.8
IMH12D0291,2012,6.7
IMH12D0293,2012,4.1
IMH12D0295,2012,4.6
IMH12D0296,2012,4.5
IMH12D0297,2012,8.6
IMH12D0300,2012,0.9
IMH12D0301,2012,4.1
IMH12D0302,2012,5.1
IMH12D0303,2012,3.3
IMH12D0304,2012,3.9
IMH12D0305,2012,3.7
IMH12D0306,2012,4.1
IMH12D0307,2012,2.1
IMH12D0308,2012,6.5
IMH12D0309,2012,10.2
IMH12D0310,2012,4.5
IMH12D0311,2012,5.3
IMH12D0312,2012,4.5
IMH12D0313,2012,7.6
IMH12D0314,2012,5
IMH12D0315,2012,4.6
IMH12D0317,2012,8.4
IMH12D0318,2012,3.3
IMH12D0319,2012,3.3
IMH12D0331,2012,4.2
IMH12D0332,2012,3.3
IMH12D0333,2012,3.3
IMH12D0335,2012,4.5
IMH12D0336,2012,5.1
IMH12D0337,2012,3.9
IMH12D0338,2012,4.9
IMH12D0341,2012,3.1
IMH12D0342,2012,2.9
IMH12D0343,2012,4.3
IMH12D0344,2012,2.9
IMH13A0001,2013,3
IMH13A0003,2013,5
IMH13A0005,2013,5
IMH13A0007,2013,7
IMH13A0009,2013,5
IMH13A0010,2013,3
IMH13A0030,2013,6
IMH13A0032,2013,11
IMH13A0033,2013,5
IMH13A0034,2013,6
IMH13A0035,2013,3
IMH13A0036,2013,6
IMH13A0039,2013,8
IMH13A0040,2013,10
IMH13A0041,2013,7
IMH13A0042,2013,1
IMH13A0043,2013,5
IMH13A0044,2013,5
IMH13A0046,2013,7
IMH13A0047,2013,2
IMH13A0048,2013,4
IMH13A0049,2013,5
IMH13A0050,2013,5
IMH13A0051,2013,4
IMH13A0053,2013,4
IMH13A0054,2013,9
IMH13A0055,2013,4
IMH13A0056,2013,6
IMH13A0057,2013,10
IMH13A0058,2013,6
IMH13A0060,2013,3
IMH13A0063,2013,6
IMH13A0201,2013,4
IMH13A0202,2013,5
IMH13A0203,2013,5
IMH13A0204,2013,5
IMH13A0206,2013,2
IMH13A0207,2013,9
IMH13A0208,2013,5
IMH13A0209,2013,5
IMH13A0210,2013,4
IMH13A0211,2013,4
IMH13A0212,2013,3
IMH13A0260,2013,4
IMH13A0261,2013,6
IMH13A0263,2013,6
IMH13A0265,2013,8
IMH13A0266,2013,3
IMH13A0267,2013,2
IMH13A0268,2013,7
IMH13A0269,2013,9
IMH13A0270,2013,4
IMH13A0274,2013,2
IMH13A0276,2013,7
IMH13A0277,2013,7
IMH13A0280,2013,1
IMH13A0281,2013,4
IMH13A0282,2013,4
IMH13A0283,2013,4
IMH13A0284,2013,3
IMH13A0285,2013,3
IMH13A0286,2013,4
IMH13A0287,2013,4
IMH13A0288,2013,5
IMH13A0289,2013,2
IMH13A0290,2013,4
IMH13A0291,2013,4
IMH13A0292,2013,4
IMH13B0001,2013,5
IMH13B0002,2013,7
IMH13B0004,2013,4
IMH13B0031,2013,6
IMH13B0032,2013,6
IMH13B0033,2013,5
IMH13B0035,2013,3
IMH13B0037,2013,2
IMH13B0040,2013,6
IMH13B0041,2013,7
IMH13B0042,2013,7
IMH13B0043,2013,4
IMH13B0045,2013,6
IMH13B0047,2013,6
IMH13B0049,2013,14
IMH13B0050,2013,11
IMH13B0051,2013,4
IMH13B0053,2013,9
IMH13B0055,2013,4
IMH13B0057,2013,6
IMH13B0058,2013,4
IMH13B0059,2013,3
IMH13B0060,2013,2
IMH13B0061,2013,1
IMH13B0062,2013,5
IMH13B0200,2013,3
IMH13B0201,2013,4
IMH13B0202,2013,6
IMH13B0203,2013,9
IMH13B0204,2013,7
IMH13B0205,2013,4
IMH13B0206,2013,3
IMH13B0207,2013,2
IMH13B0208,2013,4
IMH13B0209,2013,5
IMH13B0210,2013,6
IMH13B0211,2013,5
IMH13B0214,2013,4
IMH13B0216,2013,3
IMH13B0217,2013,7
IMH13B0219,2013,3
IMH13B0220,2013,5
IMH13B0221,2013,5
IMH13B0222,2013,6
IMH13B0223,2013,4
IMH13B0224,2013,6
IMH13B0225,2013,4
IMH13B0226,2013,5
IMH13B0227,2013,3
IMH13B0231,2013,5
IMH13B0232,2013,5
IMH13B0233,2013,5
IMH13B0234,2013,2
IMH13B0236,2013,5
IMH13B0237,2013,4
IMH13B0238,2013,4
IMH13B0239,2013,4
IMH13B0240,2013,5
IMH13B0241,2013,2
IMH13B0242,2013,6
IMH13B0243,2013,2
IMH13B0244,2013,7
IMH13B0245,2013,3
IMH13B0246,2013,2
IMH13C0001,2013,7
IMH13C0002,2013,4
IMH13C0008,2013,4
IMH13C0030,2013,5
IMH13C0033,2013,3
IMH13C0034,2013,7
IMH13C0035,2013,8
IMH13C0036,2013,5
IMH13C0037,2013,9
IMH13C0038,2013,4
IMH13C0040,2013,6
IMH13C0044,2013,4
IMH13C0046,2013,3
IMH13C0047,2013,6
IMH13C0049,2013,12
IMH13C0050,2013,2
IMH13C0051,2013,2
IMH13C0052,2013,7
IMH13C0054,2013,3
IMH13C0055,2013,10
IMH13C0058,2013,11
IMH13C0059,2013,4
IMH13C0080,2013,6
IMH13C0200,2013,5
IMH13C0202,2013,4
IMH13C0203,2013,8
IMH13C0204,2013,3
IMH13C0205,2013,3
IMH13C0206,2013,3
IMH13C0207,2013,5
IMH13C0209,2013,2
IMH13C0210,2013,3
IMH13C0211,2013,9
IMH13C0212,2013,4
IMH13C0213,2013,6
IMH13C0214,2013,6
IMH13C0215,2013,6
IMH13C0216,2013,12
IMH13C0217,2013,9
IMH13C0218,2013,8
IMH13C0219,2013,5
IMH13C0220,2013,11
IMH13C0221,2013,5
IMH13C0222,2013,2
IMH13C0223,2013,11
IMH13C0224,2013,3
IMH13C0227,2013,4
IMH13C0228,2013,4
IMH13C0229,2013,4
IMH13C0230,2013,6
IMH13C0231,2013,3
IMH13D0001,2013,4
IMH13D0002,2013,5
IMH13D0003,2013,2
IMH13D0004,2013,8
IMH13D0005,2013,6
IMH13D0007,2013,7
IMH13D0032,2013,8
IMH13D0033,2013,2
IMH13D0034,2013,8
IMH13D0035,2013,14
IMH13D0036,2013,1
IMH13D0038,2013,6
IMH13D0039,2013,5
IMH13D0040,2013,5
IMH13D0042,2013,4
IMH13D0043,2013,5
IMH13D0044,2013,2
IMH13D0045,2013,13
IMH13D0046,2013,5
IMH13D0048,2013,5
IMH13D0049,2013,4
IMH13D0050,2013,5
IMH13D0051,2013,5
IMH13D0052,2013,5
IMH13D0054,2013,9
IMH13D0055,2013,6
IMH13D0056,2013,3
IMH13D0057,2013,6
IMH13D0058,2013,17
IMH13D0059,2013,4
IMH13D0060,2013,5
IMH13D0070,2013,5
IMH13D0071,2013,7
IMH13D0080,2013,5
IMH13D0081,2013,2
IMH13D0090,2013,4
IMH13D0201,2013,3
IMH13D0204,2013,3
IMH13D0206,2013,4
IMH13D0207,2013,5
IMH13D0224,2013,4
IMH13D0225,2013,5
IMH13D0227,2013,7
IMH13D0228,2013,4
IMH13D0229,2013,4
IMH13D0275,2013,4
IMH13D0279,2013,4
IMH13D0281,2013,5
IMH13D0282,2013,4
IMH13D0284,2013,2
IMH13D0285,2013,7
IMH13D0286,2013,4
IMH13D0288,2013,4
IMH13D0289,2013,6
IMH13D0290,2013,5
IMH13D0291,2013,8
IMH13D0293,2013,4
IMH13D0295,2013,5
IMH13D0296,2013,4
IMH13D0297,2013,6
IMH13D0301,2013,4
IMH13D0302,2013,7
IMH13D0303,2013,3
IMH13D0304,2013,4
IMH13D0305,2013,4
IMH13D0306,2013,3
IMH13D0307,2013,2
IMH13D0308,2013,5
IMH13D0309,2013,11
IMH13D0310,2013,4
IMH13D0311,2013,5
IMH13D0312,2013,5
IMH13D0313,2013,6
IMH13D0314,2013,4
IMH13D0315,2013,5
IMH13D0317,2013,11
IMH13D0318,2013,3
IMH13D0319,2013,3
IMH13D0331,2013,5
IMH13D0332,2013,3
IMH13D0333,2013,5
IMH13D0335,2013,4
IMH13D0336,2013,5
IMH13D0337,2013,3
IMH13D0338,2013,5
IMH13D0341,2013,4
IMH13D0343,2013,5
IMH13D0344,2013,5
IMH14A0001,2014,3
IMH14A0003,2014,5
IMH14A0005,2014,4
IMH14A0007,2014,7
IMH14A0009,2014,6
IMH14A0010,2014,3
IMH14A0030,2014,6
IMH14A0032,2014,11
IMH14A0033,2014,3
IMH14A0034,2014,2
IMH14A0035,2014,3
IMH14A0036,2014,6
IMH14A0039,2014,4
IMH14A0040,2014,10
IMH14A0041,2014,7
IMH14A0042,2014,1
IMH14A0043,2014,5
IMH14A0044,2014,5
IMH14A0046,2014,7
IMH14A0047,2014,2
IMH14A0048,2014,5
IMH14A0049,2014,5
IMH14A0050,2014,5
IMH14A0051,2014,3
IMH14A0053,2014,5
IMH14A0054,2014,9
IMH14A0055,2014,6
IMH14A0056,2014,5
IMH14A0057,2014,10
IMH14A0058,2014,6
IMH14A0060,2014,4
IMH14A0063,2014,5
IMH14A0201,2014,4
IMH14A0202,2014,4
IMH14A0203,2014,5
IMH14A0204,2014,5
IMH14A0206,2014,2
IMH14A0207,2014,9
IMH14A0208,2014,5
IMH14A0209,2014,5
IMH14A0210,2014,3
IMH14A0211,2014,4
IMH14A0212,2014,3
IMH14A0260,2014,4
IMH14A0261,2014,2
IMH14A0263,2014,6
IMH14A0265,2014,6
IMH14A0266,2014,3
IMH14A0268,2014,7
IMH14A0269,2014,9
IMH14A0270,2014,4
IMH14A0274,2014,2
IMH14A0276,2014,7
IMH14A0277,2014,8
IMH14A0280,2014,1
IMH14A0281,2014,5
IMH14A0282,2014,4
IMH14A0283,2014,4
IMH14A0284,2014,3
IMH14A0285,2014,5
IMH14A0286,2014,4
IMH14A0287,2014,3
IMH14A0288,2014,5
IMH14A0289,2014,1
IMH14A0290,2014,4
IMH14A0291,2014,5
IMH14A0292,2014,4
IMH14A0293,2014,4
IMH14A0294,2014,3
IMH14A0295,2014,3
IMH14A0296,2014,5
IMH14A0297,2014,2
IMH14B0001,2014,4
IMH14B0002,2014,7
IMH14B0004,2014,4
IMH14B0031,2014,6
IMH14B0032,2014,6
IMH14B0033,2014,4
IMH14B0035,2014,3
IMH14B0037,2014,2
IMH14B0040,2014,7
IMH14B0041,2014,7
IMH14B0042,2014,5
IMH14B0043,2014,4
IMH14B0045,2014,6
IMH14B0047,2014,5
IMH14B0049,2014,14
IMH14B0050,2014,12
IMH14B0051,2014,4
IMH14B0053,2014,9
IMH14B0055,2014,4
IMH14B0057,2014,6
IMH14B0058,2014,4
IMH14B0059,2014,3
IMH14B0060,2014,2
IMH14B0061,2014,1
IMH14B0062,2014,5
IMH14B0200,2014,2
IMH14B0201,2014,4
IMH14B0202,2014,6
IMH14B0203,2014,9
IMH14B0204,2014,7
IMH14B0205,2014,4
IMH14B0206,2014,3
IMH14B0207,2014,2
IMH14B0208,2014,3
IMH14B0209,2014,2
IMH14B0210,2014,6
IMH14B0211,2014,5
IMH14B0214,2014,5
IMH14B0216,2014,3
IMH14B0217,2014,7
IMH14B0219,2014,3
IMH14B0220,2014,5
IMH14B0221,2014,4
IMH14B0222,2014,6
IMH14B0223,2014,4
IMH14B0224,2014,9
IMH14B0225,2014,4
IMH14B0226,2014,5
IMH14B0227,2014,3
IMH14B0231,2014,5
IMH14B0232,2014,5
IMH14B0233,2014,5
IMH14B0234,2014,2
IMH14B0236,2014,4
IMH14B0237,2014,4
IMH14B0238,2014,4
IMH14B0239,2014,4
IMH14B0240,2014,5
IMH14B0241,2014,2
IMH14B0242,2014,6
IMH14B0243,2014,2
IMH14B0244,2014,7
IMH14B0245,2014,3
IMH14B0246,2014,2
IMH14C0001,2014,7
IMH14C0002,2014,4
IMH14C0008,2014,4
IMH14C0030,2014,5
IMH14C0033,2014,2
IMH14C0034,2014,7
IMH14C0035,2014,7
IMH14C0036,2014,4
IMH14C0037,2014,9
IMH14C0038,2014,4
IMH14C0040,2014,6
IMH14C0044,2014,4
IMH14C0046,2014,3
IMH14C0047,2014,6
IMH14C0049,2014,12
IMH14C0051,2014,6
IMH14C0052,2014,7
IMH14C0054,2014,4
IMH14C0055,2014,10
IMH14C0058,2014,11
IMH14C0059,2014,4
IMH14C0080,2014,6
IMH14C0200,2014,5
IMH14C0202,2014,4
IMH14C0203,2014,8
IMH14C0204,2014,3
IMH14C0205,2014,3
IMH14C0206,2014,3
IMH14C0207,2014,5
IMH14C0209,2014,2
IMH14C0210,2014,3
IMH14C0211,2014,6
IMH14C0212,2014,4
IMH14C0213,2014,5
IMH14C0214,2014,6
IMH14C0215,2014,6
IMH14C0216,2014,13
IMH14C0217,2014,10
IMH14C0218,2014,10
IMH14C0219,2014,5
IMH14C0220,2014,12
IMH14C0221,2014,5
IMH14C0222,2014,2
IMH14C0223,2014,11
IMH14C0224,2014,3
IMH14C0227,2014,4
IMH14C0228,2014,4
IMH14C0229,2014,4
IMH14C0230,2014,5
IMH14C0231,2014,4
IMH14C0232,2014,5
IMH14D0001,2014,4
IMH14D0002,2014,4
IMH14D0003,2014,2
IMH14D0004,2014,8
IMH14D0005,2014,6
IMH14D0007,2014,7
IMH14D0032,2014,9
IMH14D0033,2014,2
IMH14D0034,2014,8
IMH14D0035,2014,14
IMH14D0036,2014,1
IMH14D0038,2014,6
IMH14D0039,2014,4
IMH14D0040,2014,5
IMH14D0042,2014,4
IMH14D0043,2014,5
IMH14D0044,2014,2
IMH14D0045,2014,13
IMH14D0046,2014,6
IMH14D0048,2014,5
IMH14D0049,2014,4
IMH14D0050,2014,5
IMH14D0051,2014,5
IMH14D0052,2014,5
IMH14D0054,2014,9
IMH14D0055,2014,6
IMH14D0056,2014,3
IMH14D0057,2014,5
IMH14D0058,2014,17
IMH14D0059,2014,4
IMH14D0060,2014,5
IMH14D0070,2014,5
IMH14D0071,2014,7
IMH14D0080,2014,5
IMH14D0081,2014,2
IMH14D0090,2014,5
IMH14D0201,2014,3
IMH14D0204,2014,3
IMH14D0206,2014,4
IMH14D0207,2014,5
IMH14D0224,2014,4
IMH14D0225,2014,5
IMH14D0227,2014,7
IMH14D0228,2014,4
IMH14D0229,2014,4
IMH14D0275,2014,4
IMH14D0279,2014,4
IMH14D0281,2014,5
IMH14D0282,2014,4
IMH14D0284,2014,2
IMH14D0285,2014,7
IMH14D0286,2014,5
IMH14D0288,2014,4
IMH14D0289,2014,6
IMH14D0290,2014,5
IMH14D0291,2014,8
IMH14D0293,2014,3
IMH14D0295,2014,6
IMH14D0296,2014,4
IMH14D0297,2014,7
IMH14D0301,2014,4
IMH14D0302,2014,7
IMH14D0303,2014,3
IMH14D0304,2014,4
IMH14D0305,2014,4
IMH14D0306,2014,4
IMH14D0307,2014,2
IMH14D0308,2014,5
IMH14D0309,2014,12
IMH14D0310,2014,6
IMH14D0311,2014,5
IMH14D0312,2014,6
IMH14D0313,2014,6
IMH14D0314,2014,4
IMH14D0315,2014,5
IMH14D0317,2014,12
IMH14D0318,2014,3
IMH14D0319,2014,3
IMH14D0331,2014,4
IMH14D0332,2014,3
IMH14D0333,2014,7
IMH14D0335,2014,4
IMH14D0336,2014,5
IMH14D0337,2014,3
IMH14D0338,2014,5
IMH14D0341,2014,4
IMH14D0343,2014,5
IMH14D0344,2014,6
IMH14D0345,2014,8
IMP10A0001,2010,4.2
IMP10A0002,2010,4.8
IMP10A0003,2010,6.6
IMP10A0004,2010,7.8
IMP10A0005,2010,6
IMP10A0006,2010,7.2
IMP10A0007,2010,5.4
IMP10A0008,2010,6
IMP10A0009,2010,5.1
IMP10A0010,2010,2.1
IMP10A0030,2010,6.3
IMP10A0031,2010,9
IMP10A0032,2010,6.3
IMP10A0033,2010,5.1
IMP10A0034,2010,3
IMP10A0035,2010,6.3
IMP10A0036,2010,2.1
IMP10A0037,2010,4.8
IMP10A0038,2010,3.3
IMP10A0039,2010,4.2
IMP10A0040,2010,8.1
IMP10A0041,2010,7.5
IMP10A0042,2010,7.8
IMP10A0043,2010,5.1
IMP10A0044,2010,5.4
IMP10A0045,2010,3
IMP10A0046,2010,5.4
IMP10A0047,2010,6.3
IMP10A0048,2010,8.1
IMP10A0049,2010,6
IMP10A0050,2010,6.6
IMP10A0051,2010,15.3
IMP10A0052,2010,2.1
IMP10A0053,2010,6.4
IMP10A0054,2010,2.1
IMP10A0055,2010,5.4
IMP10A0056,2010,8.1
IMP10A0057,2010,12.7
IMP10A0058,2010,3.3
IMP10A0059,2010,8.9
IMP10B0001,2010,3
IMP10B0002,2010,6.4
IMP10B0003,2010,5.4
IMP10B0004,2010,5.4
IMP10B0005,2010,2.1
IMP10B0006,2010,9
IMP10B0007,2010,6.6
IMP10B0008,2010,6
IMP10B0009,2010,8.1
IMP10B0010,2010,14.7
IMP10B0030,2010,4.2
IMP10B0031,2010,3.3
IMP10B0032,2010,4.5
IMP10B0033,2010,7.3
IMP10B0034,2010,6.1
IMP10B0035,2010,7.2
IMP10B0036,2010,3.9
IMP10B0037,2010,5.7
IMP10B0038,2010,3
IMP10B0039,2010,4.3
IMP10B0040,2010,2.1
IMP10B0041,2010,6.3
IMP10B0042,2010,10.2
IMP10B0043,2010,7.8
IMP10B0044,2010,3.3
IMP10B0045,2010,4.5
IMP10B0046,2010,5.4
IMP10B0047,2010,4.5
IMP10B0048,2010,2.1
IMP10B0049,2010,6.4
IMP10B0050,2010,6.3
IMP10B0051,2010,6.6
IMP10B0052,2010,25.2
IMP10B0053,2010,3.3
IMP10B0054,2010,4.2
IMP10B0055,2010,7.8
IMP10B0056,2010,5.7
IMP10B0057,2010,5.4
IMP10B0058,2010,5.4
IMP10B0059,2010,7.8
IMP11A0001,2011,3.7
IMP11A0002,2011,4.9
IMP11A0003,2011,6.1
IMP11A0004,2011,7.5
IMP11A0005,2011,5.4
IMP11A0006,2011,5.6
IMP11A0007,2011,4.6
